event_time,event_type,product_id,category_id,user_id,user_session,session_value
2025-06-16 20:18:03+00:00,VIEW,PROD_016434,CAT_00090,USER_001408,SESSION_003810,143.47
2025-06-07 11:01:12+00:00,VIEW,PROD_030459,CAT_00010,USER_016083,SESSION_082648,20.77
2025-06-06 19:03:42+00:00,VIEW,PROD_026120,CAT_00275,USER_019374,SESSION_091042,6.07
2025-06-01 21:31:38+00:00,VIEW,PROD_014488,CAT_00047,USER_011313,SESSION_126043,34.97
2025-06-08 08:21:45+00:00,VIEW,PROD_008939,CAT_00009,USER_079666,SESSION_144095,30.47
2025-06-15 13:52:59+00:00,VIEW,PROD_008802,CAT_00131,USER_050001,SESSION_044667,45.95
2025-06-06 10:20:14+00:00,VIEW,PROD_024913,CAT_00010,USER_023197,SESSION_098522,17.13
2025-06-17 12:11:07+00:00,VIEW,PROD_021895,CAT_00150,USER_094911,SESSION_028872,21.77
2025-06-04 06:47:15+00:00,VIEW,PROD_025538,CAT_00151,USER_041152,SESSION_064590,98.43
2025-06-19 16:07:23+00:00,VIEW,PROD_027121,CAT_00013,USER_097941,SESSION_179888,11.43
2025-06-14 07:21:16+00:00,VIEW,PROD_001192,CAT_00092,USER_030260,SESSION_006792,30.58
2025-06-07 04:15:47+00:00,VIEW,PROD_000106,CAT_00192,USER_075812,SESSION_130123,29.4
2025-06-16 10:04:09+00:00,VIEW,PROD_007076,CAT_00004,USER_093109,SESSION_067351,43.32
2025-06-12 13:49:11+00:00,VIEW,PROD_028296,CAT_00413,USER_040297,SESSION_105668,7.94
2025-06-11 23:07:12+00:00,VIEW,PROD_005616,CAT_00013,USER_029104,SESSION_181117,26.26
2025-06-16 14:01:42+00:00,VIEW,PROD_028160,CAT_00334,USER_000842,SESSION_096179,118.84
2025-06-03 14:25:05+00:00,VIEW,PROD_008964,CAT_00262,USER_006108,SESSION_143008,121.81
2025-06-06 23:47:13+00:00,VIEW,PROD_002602,CAT_00030,USER_011894,SESSION_028889,37.26
2025-06-05 13:03:09+00:00,VIEW,PROD_002475,CAT_00076,USER_011328,SESSION_108189,28.57
2025-06-17 06:57:30+00:00,VIEW,PROD_011103,CAT_00318,USER_015718,SESSION_077730,20.56
2025-06-10 08:14:35+00:00,VIEW,PROD_016304,CAT_00272,USER_019521,SESSION_065472,55.2
2025-06-17 13:04:55+00:00,VIEW,PROD_000797,CAT_00221,USER_095045,SESSION_100705,10.96
2025-06-03 06:36:25+00:00,VIEW,PROD_025068,CAT_00010,USER_004411,SESSION_092543,41.45
2025-06-07 08:29:20+00:00,VIEW,PROD_001319,CAT_00208,USER_042374,SESSION_092119,19.65
2025-06-18 07:07:58+00:00,VIEW,PROD_002863,CAT_00277,USER_095965,SESSION_123405,14.04
2025-06-11 10:54:06+00:00,VIEW,PROD_025360,CAT_00113,USER_085527,SESSION_043598,14.32
2025-06-21 11:19:53+00:00,VIEW,PROD_028385,CAT_00334,USER_002377,SESSION_031898,22.62
2025-06-09 22:21:36+00:00,VIEW,PROD_032537,CAT_00211,USER_083252,SESSION_067757,98.43
2025-06-07 12:18:33+00:00,VIEW,PROD_015804,CAT_00020,USER_071263,SESSION_099338,32.11
2025-06-14 09:10:51+00:00,VIEW,PROD_014180,CAT_00090,USER_022641,SESSION_172415,36.44
2025-06-16 11:39:35+00:00,VIEW,PROD_003819,CAT_00114,USER_093113,SESSION_174487,14.56
2025-06-09 19:20:29+00:00,VIEW,PROD_009952,CAT_00242,USER_070477,SESSION_092633,15.07
2025-06-11 00:44:04+00:00,VIEW,PROD_001984,CAT_00025,USER_014474,SESSION_042509,204.66
2025-06-07 12:50:38+00:00,VIEW,PROD_032827,CAT_00285,USER_078199,SESSION_182147,28.54
2025-06-02 06:31:30+00:00,VIEW,PROD_000422,CAT_00291,USER_038609,SESSION_159994,32.24
2025-06-01 20:59:06+00:00,VIEW,PROD_007432,CAT_00008,USER_046902,SESSION_094111,49.55
2025-06-06 10:57:22+00:00,VIEW,PROD_007439,CAT_00008,USER_021790,SESSION_146401,74.03
2025-06-15 11:20:11+00:00,VIEW,PROD_007581,CAT_00271,USER_091680,SESSION_063102,39.29
2025-06-08 18:34:45+00:00,VIEW,PROD_028934,CAT_00136,USER_081242,SESSION_176130,28.92
2025-06-21 08:44:48+00:00,VIEW,PROD_015363,CAT_00024,USER_100220,SESSION_013004,8.56
2025-06-12 18:37:09+00:00,VIEW,PROD_020624,CAT_00280,USER_033139,SESSION_158873,12.35
2025-06-07 19:35:48+00:00,VIEW,PROD_031557,CAT_00010,USER_068095,SESSION_104895,38.33
2025-06-13 19:08:04+00:00,VIEW,PROD_000154,CAT_00045,USER_083506,SESSION_155938,7.37
2025-06-03 17:53:00+00:00,VIEW,PROD_024593,CAT_00115,USER_024926,SESSION_097403,10.45
2025-06-17 17:44:03+00:00,VIEW,PROD_017423,CAT_00114,USER_030227,SESSION_129844,9.07
2025-06-01 18:27:38+00:00,VIEW,PROD_021186,CAT_00280,USER_055525,SESSION_095018,31.72
2025-06-10 22:04:57+00:00,VIEW,PROD_004924,CAT_00280,USER_084863,SESSION_089486,28.4
2025-06-13 11:35:30+00:00,VIEW,PROD_013925,CAT_00029,USER_088493,SESSION_070069,45.32
2025-06-02 07:24:14+00:00,VIEW,PROD_004241,CAT_00280,USER_058727,SESSION_003080,44.38
2025-06-18 21:23:47+00:00,VIEW,PROD_027558,CAT_00250,USER_095553,SESSION_068568,7.57
2025-06-15 11:55:32+00:00,VIEW,PROD_029740,CAT_00045,USER_014018,SESSION_157466,43.19
2025-06-10 12:17:25+00:00,VIEW,PROD_024456,CAT_00308,USER_010047,SESSION_080175,35.15
2025-06-11 10:45:25+00:00,VIEW,PROD_022596,CAT_00090,USER_041237,SESSION_145850,93.1
2025-06-01 13:02:36+00:00,VIEW,PROD_008353,CAT_00010,USER_054763,SESSION_108552,120.52
2025-06-19 14:17:34+00:00,VIEW,PROD_013589,CAT_00020,USER_036903,SESSION_068687,44.2
2025-06-19 17:07:43+00:00,VIEW,PROD_006973,CAT_00004,USER_022068,SESSION_056052,63.2
2025-06-14 11:12:18+00:00,VIEW,PROD_020791,CAT_00232,USER_089549,SESSION_141583,18.54
2025-06-16 18:02:15+00:00,VIEW,PROD_024143,CAT_00046,USER_035210,SESSION_188972,20.95
2025-06-21 03:54:35+00:00,VIEW,PROD_009491,CAT_00280,USER_034915,SESSION_055474,28.92
2025-06-06 12:26:34+00:00,VIEW,PROD_013138,CAT_00441,USER_015194,SESSION_157197,15.09
2025-06-16 17:34:47+00:00,VIEW,PROD_015972,CAT_00308,USER_009714,SESSION_147059,34.87
2025-06-07 09:00:13+00:00,VIEW,PROD_027696,CAT_00047,USER_076301,SESSION_026460,23.31
2025-06-18 11:16:02+00:00,VIEW,PROD_000135,CAT_00046,USER_095905,SESSION_069425,134.83
2025-06-07 18:19:30+00:00,VIEW,PROD_018141,CAT_00010,USER_046943,SESSION_148577,15.53
2025-06-17 07:49:13+00:00,VIEW,PROD_008275,CAT_00010,USER_094483,SESSION_003038,22.06
2025-06-06 18:57:32+00:00,VIEW,PROD_016409,CAT_00346,USER_072868,SESSION_027224,7.01
2025-06-03 13:01:31+00:00,VIEW,PROD_011210,CAT_00318,USER_064476,SESSION_091793,23.61
2025-06-07 20:07:40+00:00,VIEW,PROD_016798,CAT_00046,USER_011178,SESSION_018399,18.18
2025-06-11 05:32:29+00:00,VIEW,PROD_027603,CAT_00334,USER_085042,SESSION_182844,33.52
2025-06-15 10:58:06+00:00,VIEW,PROD_021217,CAT_00368,USER_091646,SESSION_090109,44.85
2025-06-16 14:42:15+00:00,VIEW,PROD_028985,CAT_00155,USER_006891,SESSION_078239,409.45
2025-06-18 10:12:27+00:00,VIEW,PROD_012898,CAT_00024,USER_017319,SESSION_074071,35.45
2025-06-11 14:33:25+00:00,VIEW,PROD_030039,CAT_00426,USER_004112,SESSION_155126,53.31
2025-06-07 08:02:26+00:00,VIEW,PROD_009033,CAT_00148,USER_049830,SESSION_063907,38.74
2025-06-04 21:21:43+00:00,VIEW,PROD_006555,CAT_00011,USER_066618,SESSION_004609,25.07
2025-06-12 16:53:25+00:00,VIEW,PROD_008391,CAT_00013,USER_029369,SESSION_163628,12.29
2025-06-20 15:54:51+00:00,VIEW,PROD_021178,CAT_00280,USER_014121,SESSION_101795,19.99
2025-06-06 18:19:08+00:00,VIEW,PROD_009861,CAT_00177,USER_000506,SESSION_137748,29.68
2025-06-13 12:48:28+00:00,VIEW,PROD_009662,CAT_00013,USER_031363,SESSION_039365,37.82
2025-06-16 06:10:20+00:00,VIEW,PROD_000530,CAT_00457,USER_040066,SESSION_157205,46.69
2025-06-06 15:10:58+00:00,VIEW,PROD_014428,CAT_00308,USER_010186,SESSION_140796,19.6
2025-06-04 09:35:28+00:00,VIEW,PROD_007315,CAT_00008,USER_031067,SESSION_006362,21.13
2025-06-09 11:14:05+00:00,VIEW,PROD_018040,CAT_00100,USER_020726,SESSION_062212,91.37
2025-06-12 13:22:27+00:00,VIEW,PROD_009275,CAT_00106,USER_051385,SESSION_121594,50.31
2025-06-11 18:19:59+00:00,VIEW,PROD_031143,CAT_00430,USER_086198,SESSION_034176,6.79
2025-06-18 08:08:41+00:00,VIEW,PROD_024146,CAT_00046,USER_096028,SESSION_032430,28.27
2025-06-03 14:30:56+00:00,VIEW,PROD_000512,CAT_00062,USER_046023,SESSION_155770,22.93
2025-06-04 18:00:14+00:00,VIEW,PROD_003635,CAT_00030,USER_029051,SESSION_075345,38.01
2025-06-21 07:21:49+00:00,VIEW,PROD_004939,CAT_00059,USER_049734,SESSION_132500,34.6
2025-06-14 15:24:06+00:00,VIEW,PROD_011491,CAT_00318,USER_037244,SESSION_055505,7.07
2025-06-03 11:52:37+00:00,VIEW,PROD_001640,CAT_00390,USER_035388,SESSION_143233,12.49
2025-06-15 16:17:45+00:00,VIEW,PROD_011718,CAT_00135,USER_088847,SESSION_121971,27.45
2025-06-09 19:44:11+00:00,VIEW,PROD_007108,CAT_00455,USER_049798,SESSION_131640,32.82
2025-06-07 10:54:12+00:00,VIEW,PROD_011972,CAT_00013,USER_016316,SESSION_006160,31.33
2025-06-14 11:33:22+00:00,VIEW,PROD_016833,CAT_00046,USER_021027,SESSION_163589,23.54
2025-06-11 10:21:02+00:00,VIEW,PROD_007469,CAT_00076,USER_085478,SESSION_121990,55.08
2025-06-08 09:35:33+00:00,VIEW,PROD_013881,CAT_00267,USER_066474,SESSION_023500,48.79
2025-06-20 12:28:25+00:00,VIEW,PROD_000815,CAT_00249,USER_049481,SESSION_136749,25.24
2025-06-01 11:02:42+00:00,VIEW,PROD_012056,CAT_00022,USER_000509,SESSION_160540,50.62
2025-06-12 14:24:53+00:00,VIEW,PROD_000293,CAT_00177,USER_020921,SESSION_006003,185.39
2025-06-12 04:51:28+00:00,VIEW,PROD_032024,CAT_00025,USER_003435,SESSION_167532,31.18
2025-06-07 19:25:36+00:00,VIEW,PROD_010506,CAT_00437,USER_035139,SESSION_044088,11.59
2025-06-04 15:18:47+00:00,VIEW,PROD_024504,CAT_00226,USER_066215,SESSION_099262,7.85
2025-06-05 11:56:43+00:00,VIEW,PROD_031556,CAT_00010,USER_026553,SESSION_005198,220.91
2025-06-03 16:52:58+00:00,VIEW,PROD_014373,CAT_00355,USER_043641,SESSION_158889,23.48
2025-06-03 03:56:19+00:00,VIEW,PROD_000429,CAT_00175,USER_037809,SESSION_144740,26.32
2025-06-02 13:25:30+00:00,VIEW,PROD_025982,CAT_00046,USER_052657,SESSION_029496,58.47
2025-06-04 19:20:01+00:00,VIEW,PROD_003523,CAT_00013,USER_015572,SESSION_142242,36.86
2025-06-11 05:27:13+00:00,VIEW,PROD_017894,CAT_00010,USER_023507,SESSION_114957,42.73
2025-06-17 05:34:49+00:00,VIEW,PROD_030843,CAT_00268,USER_036075,SESSION_059395,8.22
2025-06-17 18:55:13+00:00,VIEW,PROD_020703,CAT_00027,USER_014581,SESSION_045237,69.61
2025-06-05 09:18:55+00:00,VIEW,PROD_007843,CAT_00136,USER_065121,SESSION_042996,18.74
2025-06-14 20:02:40+00:00,VIEW,PROD_006617,CAT_00019,USER_024997,SESSION_010441,17.86
2025-06-08 01:19:12+00:00,VIEW,PROD_032827,CAT_00285,USER_033353,SESSION_129893,22.03
2025-06-04 15:06:48+00:00,VIEW,PROD_010275,CAT_00011,USER_007396,SESSION_135613,36.89
2025-06-01 17:37:29+00:00,VIEW,PROD_029712,CAT_00371,USER_054823,SESSION_112411,36.52
2025-06-01 17:51:14+00:00,VIEW,PROD_024580,CAT_00047,USER_040362,SESSION_161810,32.9
2025-06-12 11:55:46+00:00,VIEW,PROD_024439,CAT_00308,USER_015222,SESSION_136450,115.43
2025-06-07 11:15:33+00:00,VIEW,PROD_031642,CAT_00382,USER_001431,SESSION_061797,26.98
2025-06-07 19:44:54+00:00,VIEW,PROD_020503,CAT_00029,USER_078861,SESSION_148487,5.83
2025-06-09 00:58:14+00:00,VIEW,PROD_002604,CAT_00030,USER_081563,SESSION_176867,77.49
2025-06-18 21:37:29+00:00,VIEW,PROD_025353,CAT_00030,USER_097079,SESSION_112415,34.27
2025-06-14 12:46:43+00:00,VIEW,PROD_010862,CAT_00245,USER_067362,SESSION_011250,20.78
2025-06-16 15:10:31+00:00,VIEW,PROD_027288,CAT_00112,USER_092058,SESSION_154479,25.21
2025-06-06 08:38:20+00:00,VIEW,PROD_011933,CAT_00114,USER_047991,SESSION_167177,13.79
2025-06-06 19:57:21+00:00,VIEW,PROD_031541,CAT_00090,USER_045194,SESSION_034068,48.06
2025-06-08 16:55:11+00:00,VIEW,PROD_023992,CAT_00113,USER_081094,SESSION_014460,18.97
2025-06-20 10:30:29+00:00,VIEW,PROD_000187,CAT_00150,USER_041776,SESSION_121103,77.87
2025-06-01 07:18:59+00:00,VIEW,PROD_003838,CAT_00171,USER_054135,SESSION_122456,39.79
2025-06-18 17:55:46+00:00,VIEW,PROD_003446,CAT_00200,USER_096883,SESSION_032856,11.82
2025-06-14 13:08:10+00:00,VIEW,PROD_028822,CAT_00245,USER_010520,SESSION_111882,24.51
2025-06-01 10:31:50+00:00,VIEW,PROD_014807,CAT_00013,USER_025716,SESSION_032857,59.23
2025-06-21 18:38:21+00:00,VIEW,PROD_024685,CAT_00318,USER_008392,SESSION_134146,77.38
2025-06-02 13:30:04+00:00,VIEW,PROD_024521,CAT_00195,USER_051875,SESSION_101567,26.39
2025-06-08 07:43:34+00:00,VIEW,PROD_027081,CAT_00025,USER_079510,SESSION_140801,37.08
2025-06-07 15:19:31+00:00,VIEW,PROD_020936,CAT_00136,USER_077878,SESSION_075857,49.85
2025-06-07 17:27:33+00:00,VIEW,PROD_025916,CAT_00045,USER_078613,SESSION_031319,29.15
2025-06-21 13:50:32+00:00,VIEW,PROD_013312,CAT_00246,USER_045152,SESSION_061872,37.69
2025-06-14 15:12:12+00:00,VIEW,PROD_016434,CAT_00090,USER_018756,SESSION_155743,7.9
2025-06-20 16:38:27+00:00,VIEW,PROD_028163,CAT_00334,USER_008973,SESSION_021930,45.29
2025-06-01 13:29:54+00:00,VIEW,PROD_018434,CAT_00211,USER_022366,SESSION_063000,27.92
2025-06-06 12:43:45+00:00,VIEW,PROD_014805,CAT_00010,USER_066852,SESSION_004005,267.13
2025-06-13 07:17:53+00:00,VIEW,PROD_015978,CAT_00308,USER_003673,SESSION_036288,49.39
2025-06-17 14:01:02+00:00,VIEW,PROD_015571,CAT_00098,USER_095109,SESSION_009625,36.76
2025-06-19 13:56:14+00:00,VIEW,PROD_005567,CAT_00144,USER_092833,SESSION_174887,94.51
2025-06-20 16:54:52+00:00,VIEW,PROD_008084,CAT_00136,USER_064366,SESSION_187018,29.54
2025-06-11 20:25:38+00:00,VIEW,PROD_019622,CAT_00010,USER_046951,SESSION_084232,23.01
2025-06-08 09:28:49+00:00,VIEW,PROD_010271,CAT_00011,USER_053453,SESSION_046660,46.53
2025-06-05 14:13:20+00:00,VIEW,PROD_020497,CAT_00113,USER_009976,SESSION_041951,26.55
2025-06-05 19:57:22+00:00,VIEW,PROD_000867,CAT_00268,USER_067934,SESSION_062680,118.31
2025-06-02 10:12:57+00:00,VIEW,PROD_024635,CAT_00045,USER_030372,SESSION_128414,28.23
2025-06-13 15:45:38+00:00,VIEW,PROD_015976,CAT_00308,USER_010556,SESSION_037421,45.85
2025-06-08 19:20:02+00:00,VIEW,PROD_024464,CAT_00308,USER_081333,SESSION_143782,18.79
2025-06-14 07:38:33+00:00,VIEW,PROD_012021,CAT_00138,USER_015275,SESSION_169474,39.34
2025-06-20 13:48:38+00:00,VIEW,PROD_029110,CAT_00423,USER_098922,SESSION_106910,9.9
2025-06-16 13:27:48+00:00,VIEW,PROD_029186,CAT_00423,USER_047661,SESSION_176658,28.22
2025-06-19 12:45:18+00:00,VIEW,PROD_013993,CAT_00112,USER_067513,SESSION_010725,19.68
2025-06-02 18:39:01+00:00,VIEW,PROD_008181,CAT_00185,USER_061785,SESSION_055747,66.99
2025-06-10 18:13:27+00:00,VIEW,PROD_009867,CAT_00004,USER_064797,SESSION_110845,31.88
2025-06-01 02:03:21+00:00,VIEW,PROD_015744,CAT_00020,USER_003650,SESSION_137467,148.2
2025-06-02 13:21:44+00:00,VIEW,PROD_025753,CAT_00027,USER_060801,SESSION_016167,22.02
2025-06-18 19:46:03+00:00,VIEW,PROD_012236,CAT_00030,USER_049802,SESSION_071170,149.83
2025-06-03 06:26:40+00:00,VIEW,PROD_019473,CAT_00022,USER_007356,SESSION_052187,22.7
2025-06-11 09:04:38+00:00,VIEW,PROD_017785,CAT_00063,USER_035064,SESSION_064737,145.11
2025-06-12 21:41:13+00:00,VIEW,PROD_006030,CAT_00436,USER_037505,SESSION_021760,64.85
2025-06-01 19:42:22+00:00,VIEW,PROD_019970,CAT_00221,USER_000496,SESSION_041197,196.69
2025-06-13 14:04:24+00:00,VIEW,PROD_002873,CAT_00277,USER_027928,SESSION_000217,19.41
2025-06-05 09:43:22+00:00,VIEW,PROD_000763,CAT_00290,USER_050519,SESSION_098631,7.94
2025-06-19 12:53:31+00:00,VIEW,PROD_009712,CAT_00206,USER_036124,SESSION_115654,28.11
2025-06-19 15:27:29+00:00,VIEW,PROD_012648,CAT_00017,USER_052669,SESSION_002688,18.53
2025-06-08 18:37:48+00:00,VIEW,PROD_014583,CAT_00250,USER_030820,SESSION_094692,7.5
2025-06-17 09:01:44+00:00,VIEW,PROD_005951,CAT_00179,USER_086553,SESSION_058311,20.6
2025-06-10 17:43:30+00:00,VIEW,PROD_031976,CAT_00256,USER_037568,SESSION_151447,19.38
2025-06-09 10:00:11+00:00,VIEW,PROD_025919,CAT_00046,USER_007915,SESSION_004601,28.44
2025-06-13 20:07:43+00:00,VIEW,PROD_029743,CAT_00045,USER_036735,SESSION_010782,16.68
2025-06-15 07:35:21+00:00,VIEW,PROD_013714,CAT_00285,USER_091276,SESSION_077438,27.17
2025-06-21 06:30:05+00:00,VIEW,PROD_003700,CAT_00273,USER_022172,SESSION_185273,29.29
2025-06-14 07:53:06+00:00,VIEW,PROD_013870,CAT_00138,USER_015275,SESSION_068653,22.47
2025-06-12 06:24:43+00:00,VIEW,PROD_004488,CAT_00177,USER_086203,SESSION_121757,287.74
2025-06-20 16:23:50+00:00,VIEW,PROD_025668,CAT_00090,USER_003243,SESSION_041572,6.37
2025-06-06 19:33:01+00:00,VIEW,PROD_024584,CAT_00047,USER_032132,SESSION_124566,19.69
2025-06-04 09:35:33+00:00,VIEW,PROD_017423,CAT_00114,USER_019171,SESSION_064906,7.45
2025-06-18 21:17:17+00:00,VIEW,PROD_002550,CAT_00092,USER_097100,SESSION_037015,5.38
2025-06-09 13:08:46+00:00,VIEW,PROD_015983,CAT_00308,USER_003800,SESSION_132699,210.8
2025-06-18 07:18:48+00:00,VIEW,PROD_014428,CAT_00308,USER_095948,SESSION_176629,8.86
2025-06-10 09:58:21+00:00,VIEW,PROD_009639,CAT_00264,USER_051908,SESSION_141446,38.43
2025-06-14 13:53:47+00:00,VIEW,PROD_024635,CAT_00045,USER_090332,SESSION_024254,28.75
2025-06-04 08:19:38+00:00,VIEW,PROD_016464,CAT_00029,USER_048366,SESSION_032102,6.72
2025-06-10 20:53:05+00:00,VIEW,PROD_013304,CAT_00211,USER_064997,SESSION_003654,19.58
2025-06-21 16:28:51+00:00,VIEW,PROD_024454,CAT_00308,USER_100668,SESSION_180161,53.61
2025-06-11 10:19:25+00:00,VIEW,PROD_002839,CAT_00271,USER_027538,SESSION_177943,34.17
2025-06-17 07:17:18+00:00,VIEW,PROD_016432,CAT_00090,USER_045656,SESSION_187730,12.33
2025-06-06 20:40:02+00:00,VIEW,PROD_021275,CAT_00022,USER_053616,SESSION_159784,200.81
2025-06-09 09:12:52+00:00,VIEW,PROD_032387,CAT_00434,USER_011222,SESSION_163634,27.69
2025-06-21 08:04:48+00:00,VIEW,PROD_015915,CAT_00013,USER_099947,SESSION_169365,50.05
2025-06-01 14:42:13+00:00,VIEW,PROD_029103,CAT_00423,USER_054948,SESSION_030763,38.86
2025-06-15 10:24:31+00:00,VIEW,PROD_009786,CAT_00280,USER_091587,SESSION_082465,25.64
2025-06-11 07:03:41+00:00,VIEW,PROD_016189,CAT_00128,USER_085154,SESSION_005400,52.4
2025-06-17 21:15:37+00:00,VIEW,PROD_003899,CAT_00146,USER_095656,SESSION_105329,32.94
2025-06-12 10:02:34+00:00,VIEW,PROD_002576,CAT_00030,USER_086953,SESSION_039087,21.33
2025-06-12 13:45:52+00:00,VIEW,PROD_027603,CAT_00334,USER_032692,SESSION_078897,18.1
2025-06-08 18:35:13+00:00,VIEW,PROD_014070,CAT_00290,USER_081212,SESSION_154463,106.1
2025-06-02 17:19:32+00:00,VIEW,PROD_007306,CAT_00008,USER_030563,SESSION_106590,23.62
2025-06-07 12:58:46+00:00,VIEW,PROD_015568,CAT_00062,USER_009507,SESSION_118536,33.88
2025-06-20 13:30:06+00:00,VIEW,PROD_017867,CAT_00259,USER_099052,SESSION_028067,38.27
2025-06-02 10:12:33+00:00,VIEW,PROD_026975,CAT_00169,USER_044487,SESSION_028915,58.58
2025-06-13 19:29:03+00:00,VIEW,PROD_015972,CAT_00308,USER_027162,SESSION_060134,7.52
2025-06-13 08:32:34+00:00,VIEW,PROD_023100,CAT_00045,USER_087370,SESSION_163238,23.12
2025-06-20 12:21:37+00:00,VIEW,PROD_025051,CAT_00110,USER_041776,SESSION_121103,77.87
2025-06-14 12:34:06+00:00,VIEW,PROD_000498,CAT_00100,USER_005818,SESSION_084700,17.56
2025-06-14 11:53:38+00:00,VIEW,PROD_003055,CAT_00242,USER_006243,SESSION_051817,35.09
2025-06-14 04:48:20+00:00,VIEW,PROD_029741,CAT_00045,USER_044835,SESSION_158319,11.17
2025-06-11 16:42:58+00:00,VIEW,PROD_022812,CAT_00090,USER_086045,SESSION_176366,8.38
2025-06-02 09:13:38+00:00,VIEW,PROD_024451,CAT_00308,USER_000648,SESSION_114913,35.53
2025-06-07 19:14:56+00:00,VIEW,PROD_014179,CAT_00090,USER_049287,SESSION_108075,92.71
2025-06-04 13:58:43+00:00,VIEW,PROD_010587,CAT_00139,USER_047778,SESSION_044590,10.81
2025-06-01 11:27:12+00:00,VIEW,PROD_012037,CAT_00149,USER_041481,SESSION_137251,46.55
2025-06-18 19:09:03+00:00,VIEW,PROD_019854,CAT_00110,USER_017635,SESSION_169490,126.92
2025-06-02 06:29:54+00:00,VIEW,PROD_028869,CAT_00336,USER_058432,SESSION_119817,38.02
2025-06-20 19:31:49+00:00,VIEW,PROD_003058,CAT_00140,USER_099613,SESSION_024595,15.67
2025-06-21 08:43:32+00:00,VIEW,PROD_020674,CAT_00027,USER_000636,SESSION_151769,24.78
2025-06-13 07:58:28+00:00,VIEW,PROD_026033,CAT_00139,USER_045360,SESSION_048694,24.81
2025-06-02 05:55:32+00:00,VIEW,PROD_027743,CAT_00004,USER_058248,SESSION_044011,21.09
2025-06-14 16:28:00+00:00,VIEW,PROD_017246,CAT_00004,USER_001614,SESSION_129142,203.67
2025-06-09 22:27:24+00:00,VIEW,PROD_002181,CAT_00123,USER_083261,SESSION_121824,8.52
2025-06-14 19:31:04+00:00,VIEW,PROD_005827,CAT_00285,USER_005685,SESSION_039609,7.79
2025-06-02 21:30:02+00:00,VIEW,PROD_013023,CAT_00018,USER_018614,SESSION_027806,22.07
2025-06-05 19:53:14+00:00,VIEW,PROD_017550,CAT_00017,USER_067925,SESSION_053084,30.2
2025-06-05 06:50:20+00:00,VIEW,PROD_019915,CAT_00444,USER_003017,SESSION_023518,19.82
2025-06-11 11:23:31+00:00,VIEW,PROD_015915,CAT_00013,USER_080561,SESSION_148592,22.91
2025-06-17 17:06:32+00:00,VIEW,PROD_012304,CAT_00313,USER_008136,SESSION_169849,40.95
2025-06-16 08:02:04+00:00,VIEW,PROD_014428,CAT_00308,USER_004324,SESSION_048217,62.21
2025-06-02 04:02:30+00:00,VIEW,PROD_016760,CAT_00046,USER_012131,SESSION_088377,28.6
2025-06-08 01:57:30+00:00,VIEW,PROD_009194,CAT_00341,USER_079045,SESSION_037692,280.19
2025-06-02 20:54:31+00:00,VIEW,PROD_015023,CAT_00274,USER_050943,SESSION_041980,37.39
2025-06-04 21:40:36+00:00,VIEW,PROD_027654,CAT_00195,USER_038353,SESSION_182384,22.82
2025-06-11 10:46:02+00:00,VIEW,PROD_001833,CAT_00025,USER_037828,SESSION_044048,286.97
2025-06-21 15:52:46+00:00,VIEW,PROD_024098,CAT_00008,USER_080825,SESSION_159656,31.57
2025-06-03 16:58:37+00:00,VIEW,PROD_009276,CAT_00104,USER_053878,SESSION_052974,95.82
2025-06-03 12:18:22+00:00,VIEW,PROD_016775,CAT_00046,USER_064366,SESSION_117274,23.89
2025-06-13 18:38:50+00:00,VIEW,PROD_011103,CAT_00318,USER_034651,SESSION_023246,19.05
2025-06-20 09:01:59+00:00,VIEW,PROD_031056,CAT_00430,USER_033364,SESSION_122967,52.21
2025-06-11 11:29:35+00:00,VIEW,PROD_013600,CAT_00020,USER_034052,SESSION_176183,52.95
2025-06-20 21:25:10+00:00,VIEW,PROD_002950,CAT_00113,USER_019620,SESSION_065324,23.72
2025-06-14 21:55:22+00:00,VIEW,PROD_015972,CAT_00308,USER_025953,SESSION_085537,23.73
2025-06-08 12:00:34+00:00,VIEW,PROD_016189,CAT_00128,USER_080644,SESSION_131903,35.25
2025-06-12 20:32:20+00:00,VIEW,PROD_011903,CAT_00025,USER_004463,SESSION_014433,29.49
2025-06-21 19:16:52+00:00,VIEW,PROD_015022,CAT_00019,USER_064887,SESSION_133962,26.91
2025-06-21 13:04:40+00:00,VIEW,PROD_031672,CAT_00233,USER_018882,SESSION_037721,67.29
2025-06-04 12:41:40+00:00,VIEW,PROD_031548,CAT_00090,USER_015437,SESSION_177225,34.61
2025-06-03 19:41:18+00:00,VIEW,PROD_024007,CAT_00011,USER_029955,SESSION_189054,60.18
2025-06-17 11:05:09+00:00,VIEW,PROD_008467,CAT_00250,USER_089318,SESSION_097470,17.61
2025-06-09 18:59:17+00:00,VIEW,PROD_029898,CAT_00013,USER_002504,SESSION_003595,431.04
2025-06-05 12:26:49+00:00,VIEW,PROD_030589,CAT_00423,USER_067309,SESSION_019137,13.83
2025-06-05 11:52:04+00:00,VIEW,PROD_015641,CAT_00033,USER_006898,SESSION_057204,178.97
2025-06-15 17:32:42+00:00,VIEW,PROD_000290,CAT_00151,USER_036757,SESSION_066122,23.54
2025-06-18 17:59:05+00:00,VIEW,PROD_007571,CAT_00136,USER_096891,SESSION_093150,7.97
2025-06-15 18:13:25+00:00,VIEW,PROD_013094,CAT_00226,USER_092196,SESSION_145951,36.05
