,event_time,event_type,product_id,category_id,user_id,user_session,session_value
89639,2025-06-19 12:31:57+00:00,3,24854,343,97727,55112,3.518091133133655
89640,2025-06-18 08:13:06+00:00,3,332,43,96017,37205,3.39047341829918
89641,2025-06-11 10:07:42+00:00,3,27732,4,37218,178539,3.58407433974781
89642,2025-06-19 21:30:14+00:00,3,5867,10,726,178158,5.179195935640173
89643,2025-06-16 16:22:42+00:00,3,9841,280,53727,188452,3.574870537502069
89644,2025-06-16 20:53:21+00:00,3,27652,163,22567,27052,2.057962510002712
89645,2025-06-06 21:42:45+00:00,3,8688,445,74104,127441,3.178470410233162
89646,2025-06-10 06:43:12+00:00,3,15976,308,23011,123639,3.3998631586490187
89647,2025-06-04 14:16:04+00:00,3,26523,113,66127,57627,3.1175073304799117
89648,2025-06-01 09:32:03+00:00,3,24459,308,54448,90234,3.6187251941907292
89649,2025-06-21 16:46:18+00:00,3,12364,27,35131,43106,3.936910720935925
89650,2025-06-10 07:53:08+00:00,3,17402,336,12391,173343,2.4595888418037104
89651,2025-06-13 17:20:33+00:00,3,28778,30,20,130400,3.0363942552728806
89652,2025-06-07 19:27:00+00:00,3,14304,224,6311,27916,3.5776685247779345
89653,2025-06-12 21:17:09+00:00,3,14427,308,23549,139501,3.215269329274089
89654,2025-06-09 13:45:56+00:00,3,32703,263,82516,96931,4.434500481934585
89655,2025-06-17 06:46:19+00:00,3,14420,308,13773,77221,3.768152635008444
89656,2025-06-07 16:47:31+00:00,3,15583,338,70934,153115,2.028148247292285
89657,2025-06-15 19:33:27+00:00,3,20501,29,47319,102652,3.6044102974874863
89658,2025-06-21 17:36:57+00:00,3,20326,386,45450,69943,2.0554049638515943
89659,2025-06-05 19:59:01+00:00,3,1582,455,63917,124486,3.193352867637115
89660,2025-06-12 07:29:44+00:00,3,17375,4,82867,13724,2.9927277645336923
89661,2025-06-07 18:36:47+00:00,3,14404,308,11515,37822,3.1480240838962494
89662,2025-06-15 11:03:58+00:00,3,7689,139,91638,149742,4.71240893665769
89663,2025-06-13 12:53:58+00:00,3,8710,268,36870,67167,2.2935443483418965
89664,2025-06-03 11:05:45+00:00,3,3529,336,49949,119451,3.9945242269398897
89665,2025-06-01 10:32:22+00:00,3,8917,9,54555,156931,3.8019849002192085
89666,2025-06-01 12:10:37+00:00,3,28812,97,54698,111889,3.177220149599368
89667,2025-06-21 14:34:25+00:00,3,25508,88,11963,74345,2.922085733385692
89668,2025-06-13 17:43:57+00:00,3,25324,30,88957,177645,3.6331024386449378
89669,2025-06-03 07:06:57+00:00,3,13176,168,63833,38737,3.575430761606357
89670,2025-06-12 12:08:18+00:00,3,25715,27,87128,118657,3.226447090364519
89671,2025-06-06 06:41:40+00:00,3,8391,13,69512,141879,3.6373229671995344
89672,2025-06-01 11:32:51+00:00,3,16533,111,21996,65753,3.8428872665932836
89673,2025-06-14 13:59:38+00:00,3,5616,13,45285,10825,3.2180755046974316
89674,2025-06-10 15:55:11+00:00,3,28659,90,8074,62187,4.398146016553765
89675,2025-06-19 19:05:29+00:00,3,33414,19,98079,60918,1.9643112344262046
89676,2025-06-15 20:56:03+00:00,3,8717,445,87833,141461,3.7049988359938197
89677,2025-06-11 13:10:05+00:00,3,2019,151,85585,104187,3.12982600803469
89678,2025-06-19 10:45:15+00:00,3,5689,436,82847,114400,4.0469034876219645
89679,2025-06-21 05:04:59+00:00,3,14426,308,22074,92735,3.2895206644375325
89680,2025-06-11 07:57:01+00:00,3,11330,336,11585,60265,3.49559805708364
89681,2025-06-02 13:44:50+00:00,3,745,118,60845,85523,2.6411978941143697
89682,2025-06-08 08:42:50+00:00,3,15829,166,63941,46360,3.6838669122903918
89683,2025-06-19 11:43:42+00:00,3,3038,113,42343,159208,3.6141559079179997
89684,2025-06-16 20:20:34+00:00,3,31518,163,46143,152763,3.420673158162812
89685,2025-06-09 05:16:56+00:00,3,2532,148,66852,66664,5.246971439196448
89686,2025-06-01 11:36:37+00:00,3,29085,423,54655,34749,3.3467411958660964
89687,2025-06-03 12:16:21+00:00,3,29741,45,38404,26768,2.617395832834079
89688,2025-06-08 11:54:04+00:00,3,9992,177,80626,181002,3.5139306516493947
89689,2025-06-19 08:41:52+00:00,3,3902,281,27195,104610,3.970857791149039
89690,2025-06-04 10:45:25+00:00,3,5906,123,31698,104734,3.850360345036039
89691,2025-06-05 12:51:12+00:00,3,6064,80,40843,9636,3.564166209940295
89692,2025-06-20 09:37:09+00:00,3,2574,30,64887,148059,5.428028973069694
89693,2025-06-11 10:38:44+00:00,3,22837,10,80561,108815,3.457577715098263
89694,2025-06-12 10:31:56+00:00,3,14242,90,46253,112594,3.921379100352171
89695,2025-06-10 08:08:36+00:00,3,18438,342,83661,152162,3.585738695194423
89696,2025-06-17 10:32:19+00:00,3,10935,313,4099,104237,3.157425862551978
89697,2025-06-02 11:15:57+00:00,3,2850,113,9007,31007,3.1493113614822916
89698,2025-06-16 19:28:03+00:00,3,25942,110,36711,151254,5.67552016493823
89699,2025-06-18 10:44:30+00:00,3,31134,139,46309,48072,3.0218872310308424
89700,2025-06-13 17:27:52+00:00,3,8897,148,23800,54947,3.681099266794974
89701,2025-06-02 12:31:41+00:00,3,14830,27,18185,17396,3.6344232683178777
89702,2025-06-03 08:31:26+00:00,3,28041,406,48820,164308,3.3847291889548483
89703,2025-06-19 20:31:43+00:00,3,32225,4,10474,85064,5.499828617735132
89704,2025-06-21 10:37:13+00:00,3,18663,114,5285,165310,7.4676110381221665
89705,2025-06-17 17:42:17+00:00,3,21722,114,33682,62094,1.8531680973566984
89706,2025-06-02 17:15:23+00:00,3,3053,25,25728,123680,3.452524008827496
89707,2025-06-18 13:35:40+00:00,3,31814,263,96568,22465,3.1415627217655304
89708,2025-06-13 08:45:23+00:00,3,31512,163,48744,94489,3.985087576285151
89709,2025-06-07 18:11:51+00:00,3,29737,134,16062,124673,3.4085039568445934
89710,2025-06-16 10:45:25+00:00,3,7653,113,47752,116253,3.592919062968025
89711,2025-06-15 12:54:19+00:00,3,13830,110,37828,22814,5.293807211070151
89712,2025-06-21 16:22:18+00:00,3,33351,45,2779,85886,2.924773184613497
89713,2025-06-06 14:48:24+00:00,3,20939,136,25897,180783,4.093677673234397
89714,2025-06-10 18:48:16+00:00,3,16189,128,40631,36762,1.8531680973566984
89715,2025-06-21 07:32:29+00:00,3,8077,46,27753,188568,3.597312260588446
89716,2025-06-11 15:55:05+00:00,3,16780,46,43815,81531,3.7846440760983158
89717,2025-06-21 19:38:54+00:00,3,2841,114,21853,54240,3.7784916128036237
89718,2025-06-06 03:05:49+00:00,3,5341,395,69143,186285,3.177637076851603
89719,2025-06-01 19:17:58+00:00,3,142,184,45722,125028,4.825028346310772
89720,2025-06-12 04:25:29+00:00,3,27382,298,44391,116600,3.229617921400103
89721,2025-06-18 17:28:42+00:00,3,277,163,96848,87852,3.4790839203192268
89722,2025-06-07 19:18:45+00:00,3,16191,128,78826,7502,2.033397603178429
89723,2025-06-14 10:48:18+00:00,3,26360,90,49817,148449,3.284288963416433
89724,2025-06-21 11:38:23+00:00,3,33361,45,13954,105915,4.03706849440237
89725,2025-06-09 14:28:46+00:00,3,12107,247,51986,25557,3.5681232529781366
89726,2025-06-02 18:22:11+00:00,3,1648,23,62277,75528,2.339880877737743
89727,2025-06-21 11:46:10+00:00,3,20044,444,100516,57884,3.039749158970765
89728,2025-06-10 15:05:13+00:00,3,31043,82,44384,64840,4.222004585374694
89729,2025-06-06 21:33:11+00:00,3,29741,45,74046,71711,3.457892725338701
89730,2025-06-03 04:29:38+00:00,3,9061,145,63664,185811,2.005525858729668
89731,2025-06-10 13:37:08+00:00,3,14060,116,84119,133671,2.340843805111136
89732,2025-06-13 17:23:52+00:00,3,22153,443,48688,7325,3.2917544702807735
89733,2025-06-06 06:09:46+00:00,3,2503,49,53014,123298,3.889572876590554
89734,2025-06-07 17:39:47+00:00,3,19917,268,43654,86643,2.922085733385692
89735,2025-06-13 15:51:32+00:00,3,27240,236,88850,62500,1.9473377010464987
89736,2025-06-09 12:02:06+00:00,3,10810,10,82343,157085,5.761076064544641
89737,2025-06-02 10:49:09+00:00,3,11889,200,22990,139095,4.400603020246817
89738,2025-06-06 08:12:20+00:00,3,4054,99,42742,80007,3.0828269804049246
89739,2025-06-18 19:28:59+00:00,3,237,129,96999,96163,3.9294699190318667
89740,2025-06-09 19:20:41+00:00,3,21982,96,83066,38556,1.951608170169951
89741,2025-06-02 10:04:29+00:00,3,9036,138,30962,153730,3.441058915087286
89742,2025-06-12 17:46:22+00:00,3,1248,243,45826,183767,2.794839331174601
89743,2025-06-14 20:14:33+00:00,3,363,44,30724,59314,3.3087165288679903
89744,2025-06-17 15:51:04+00:00,3,216,180,95258,181274,3.5926438462331105
89745,2025-06-08 20:09:11+00:00,3,219,110,27891,128614,3.508256453955563
89746,2025-06-04 19:06:42+00:00,3,261,150,48168,155476,3.2422016501716975
89747,2025-06-02 04:22:00+00:00,3,1855,36,18032,178380,3.456316680883235
89748,2025-06-01 19:32:26+00:00,3,10755,113,55833,114296,2.7837759116303458
89749,2025-06-03 16:18:38+00:00,3,31498,195,1033,155574,2.6616571615324998
89750,2025-06-20 17:55:27+00:00,3,3057,242,99447,90451,3.4937765629552486
89751,2025-06-09 05:58:16+00:00,3,13495,18,37220,165085,4.003507695550324
89752,2025-06-10 17:15:13+00:00,3,15978,308,52081,28068,3.5553480614894135
89753,2025-06-17 19:05:24+00:00,3,20947,108,95513,184842,3.326473835466219
89754,2025-06-21 20:17:56+00:00,3,18007,139,101217,170939,3.522234376704989
89755,2025-06-16 19:54:12+00:00,3,9728,280,51336,86380,2.495681722955959
89756,2025-06-14 11:34:33+00:00,3,21411,340,32174,47135,4.3670398923655585
89757,2025-06-07 16:21:54+00:00,3,2771,102,78540,5029,3.4790839203192268
89758,2025-06-07 18:42:51+00:00,3,8639,136,78671,78316,3.1063787936410545
89759,2025-06-01 13:51:56+00:00,3,12017,114,54877,169521,3.1954024686825586
89760,2025-06-07 18:51:00+00:00,3,8275,10,78692,83707,3.123685637864452
89761,2025-06-20 00:13:53+00:00,3,11814,30,22124,123701,3.001217203784561
89762,2025-06-08 13:54:19+00:00,3,30482,268,55076,137492,3.3562000157314196
89763,2025-06-06 10:06:46+00:00,3,29741,45,6210,54492,2.550226115908643
89764,2025-06-06 05:18:51+00:00,3,22249,266,46353,145368,3.7846440760983158
89765,2025-06-17 15:03:45+00:00,3,1391,453,95194,37044,3.199896858270398
89766,2025-06-01 14:20:14+00:00,3,24881,339,24273,60908,3.4833916192881422
89767,2025-06-17 13:10:51+00:00,3,5750,113,42343,53831,2.7738379416402132
89768,2025-06-07 03:40:28+00:00,3,19433,149,75645,54319,2.50470927708418
89769,2025-06-20 15:04:57+00:00,3,7992,6,54691,60540,4.205885936955008
89770,2025-06-10 15:14:07+00:00,3,7274,8,20515,122015,3.709417105331484
89771,2025-06-11 17:38:14+00:00,3,15373,30,46828,125177,3.6336309798834576
89772,2025-06-18 17:39:44+00:00,3,3790,45,95511,185062,3.165053018170694
89773,2025-06-17 21:00:26+00:00,3,31548,90,94728,158053,2.5779415157551897
89774,2025-06-21 17:37:49+00:00,3,8806,13,101063,134031,2.7206373166076814
89775,2025-06-10 17:08:47+00:00,3,11053,313,19218,91278,3.3769046890931107
89776,2025-06-13 10:07:10+00:00,3,27067,415,28469,65212,3.5496173867804286
89777,2025-06-17 06:16:39+00:00,3,8947,298,94322,127407,4.954276560426871
89778,2025-06-18 05:39:02+00:00,3,15564,62,14858,120254,5.203402108751749
89779,2025-06-20 17:46:01+00:00,3,28159,334,51102,21723,4.385395952143486
89780,2025-06-06 22:23:30+00:00,3,1442,233,43867,51257,3.1880041612011136
89781,2025-06-16 10:50:23+00:00,3,21063,46,93179,123058,2.645465325910589
89782,2025-06-02 13:57:31+00:00,3,10250,11,8175,118876,4.74371399543615
89783,2025-06-19 10:18:45+00:00,3,31294,175,47661,124383,3.588506479967149
89784,2025-06-20 14:48:25+00:00,3,20109,11,888,166107,5.926205766645928
89785,2025-06-09 15:41:41+00:00,3,31527,296,82720,182123,3.3017453026904953
89786,2025-06-20 14:50:27+00:00,3,22156,285,99185,152106,3.6187251941907292
89787,2025-06-07 19:15:59+00:00,3,16040,24,43972,72848,3.208421366964342
89788,2025-06-02 08:55:34+00:00,3,21998,285,39297,28892,3.4242626545931514
89789,2025-06-14 10:17:07+00:00,3,14290,108,89972,82581,2.911263116927541
89790,2025-06-15 04:07:10+00:00,3,17295,4,16938,93963,3.799525974201
89791,2025-06-03 19:28:59+00:00,3,25929,110,8312,83287,3.667400422436812
89792,2025-06-20 20:53:01+00:00,3,14426,308,80627,57190,3.975936331171799
89793,2025-06-14 12:05:53+00:00,3,19782,267,90166,29171,3.6727500721840527
89794,2025-06-14 04:00:31+00:00,3,207,111,67951,15487,4.233961566558017
89795,2025-06-05 18:48:57+00:00,3,15547,10,46244,7788,3.5275363037051735
89796,2025-06-17 01:20:24+00:00,3,7630,112,94142,169783,4.157475843662191
89797,2025-06-16 07:29:09+00:00,3,32974,30,21860,152283,3.5319332036512097
89798,2025-06-18 19:27:26+00:00,3,25836,371,55062,59515,2.94706710157271
89799,2025-06-02 19:57:45+00:00,3,14426,308,62810,173926,1.9344157696295783
89800,2025-06-06 12:32:11+00:00,3,26094,169,70362,162558,3.7218305542536223
89801,2025-06-12 19:10:18+00:00,3,2179,123,87734,42478,3.551340040091875
89802,2025-06-08 17:54:16+00:00,3,20895,80,24536,185095,3.888754378488792
89803,2025-06-21 16:18:22+00:00,3,27115,293,750,58861,2.8814431271518632
89804,2025-06-13 22:26:38+00:00,3,27330,80,89385,74733,3.805328266757183
89805,2025-06-09 09:28:51+00:00,3,15976,308,48387,156799,3.8062179465311696
89806,2025-06-11 11:31:47+00:00,3,7142,247,85609,25295,4.101816577060802
89807,2025-06-02 15:49:17+00:00,3,8353,10,61426,70456,3.7711504465467307
89808,2025-06-07 04:59:54+00:00,3,11222,13,76010,47399,4.037950562025936
89809,2025-06-10 06:30:25+00:00,3,4550,342,83495,144451,3.453789831781326
89810,2025-06-19 07:46:53+00:00,3,30289,122,32075,942,3.388787361585474
89811,2025-06-21 14:29:34+00:00,3,28152,10,35635,129474,3.2272407411998283
89812,2025-06-06 22:28:57+00:00,3,2602,30,74310,58289,3.797958049140173
89813,2025-06-12 09:52:08+00:00,3,2594,30,52467,49832,4.425804257019769
89814,2025-06-17 05:54:43+00:00,3,14426,308,88667,180051,3.2519236789144013
89815,2025-06-05 11:38:55+00:00,3,12085,294,25897,180783,4.093677673234397
89816,2025-06-07 14:44:59+00:00,3,1946,25,25612,147160,3.811318301306514
89817,2025-06-18 14:33:05+00:00,3,9975,46,50247,37442,3.267284964075888
89818,2025-06-17 10:34:08+00:00,3,28205,334,94792,104157,2.8914822521801917
89819,2025-06-10 06:28:13+00:00,3,20457,342,83478,37000,3.616846251214105
89820,2025-06-05 08:44:20+00:00,3,30426,285,41857,132620,2.972975286431375
89821,2025-06-12 17:28:12+00:00,3,29741,45,85027,1339,2.1598687907924505
89822,2025-06-16 18:27:44+00:00,3,6267,13,45263,94660,3.1642084235258925
89823,2025-06-21 07:17:37+00:00,3,25762,27,27876,44229,3.548467300397191
89824,2025-06-06 17:46:55+00:00,3,24480,143,71916,9318,3.5874002851640823
89825,2025-06-14 17:51:51+00:00,3,1925,199,90351,136142,4.504244267398131
89826,2025-06-13 12:02:37+00:00,3,453,142,88535,162309,3.477849733183238
89827,2025-06-17 13:39:40+00:00,3,30846,280,27384,86993,3.6609942506244004
89828,2025-06-04 05:33:00+00:00,3,6763,25,27367,420,3.652734007477583
89829,2025-06-01 21:30:30+00:00,3,20889,202,1532,143932,3.0689827352935835
89830,2025-06-12 15:28:37+00:00,3,23845,29,28100,54714,3.753261713043204
89831,2025-06-09 18:32:04+00:00,3,1997,243,82994,187347,1.986503546020567
89832,2025-06-03 10:17:03+00:00,3,24549,455,64134,48794,3.8231917917215306
89833,2025-06-03 13:20:31+00:00,3,496,100,64576,25563,3.503152104185149
89834,2025-06-18 20:26:53+00:00,3,19164,90,18129,77288,3.4506222649896783
89835,2025-06-05 09:12:45+00:00,3,10506,437,383,62662,3.3024814087229974
89836,2025-06-03 09:08:43+00:00,3,19743,13,31831,35259,4.521571162111778
89837,2025-06-18 19:58:49+00:00,3,15550,10,4986,184046,2.1102132003465894
89838,2025-06-20 10:22:14+00:00,3,8084,136,98765,138595,2.377692565480851
89839,2025-06-16 16:59:05+00:00,3,21353,113,93725,132319,3.4781584227982836
89840,2025-06-11 08:29:59+00:00,3,3255,79,77918,71027,2.8936995479888394
89841,2025-06-13 09:48:20+00:00,3,6403,22,35497,173052,5.0056227522727115
89842,2025-06-07 19:30:00+00:00,3,1091,45,78740,113389,2.258633205464863
89843,2025-06-09 16:48:18+00:00,3,18865,268,82814,46614,3.5275363037051735
89844,2025-06-16 06:36:35+00:00,3,14426,308,92773,23984,3.396184839838611
89845,2025-06-02 12:09:36+00:00,3,2086,144,35951,180777,3.609294974771094
89846,2025-06-14 01:53:39+00:00,3,1414,24,45151,172828,3.2268439945173775
89847,2025-06-19 19:47:04+00:00,3,540,29,13727,49553,4.087823345231835
89848,2025-06-19 12:01:09+00:00,3,10092,308,92833,174887,4.5592309540466465
89849,2025-06-14 17:32:10+00:00,3,25271,22,11922,7984,2.3105532626432224
89850,2025-06-12 16:36:53+00:00,3,10852,243,87489,74042,1.9933388426264242
89851,2025-06-12 19:39:58+00:00,3,22621,399,49792,169123,2.8746939451769347
89852,2025-06-09 19:42:53+00:00,3,7219,8,19354,13375,2.25758772706331
89853,2025-06-10 10:29:08+00:00,3,2628,30,3866,114177,3.199896858270398
89854,2025-06-08 15:51:16+00:00,3,10789,114,81001,125736,3.122805356117467
89855,2025-06-06 19:47:56+00:00,3,5952,122,73371,27084,1.8531680973566984
89856,2025-06-13 07:55:15+00:00,3,15883,46,27082,42845,5.88173338295482
89857,2025-06-04 19:22:56+00:00,3,25208,211,24316,26673,3.521643534738023
89858,2025-06-18 13:20:30+00:00,3,19002,100,90918,50956,5.0363030408448335
89859,2025-06-03 03:47:22+00:00,3,228,110,44159,173709,3.750209709265542
89860,2025-06-08 07:36:27+00:00,3,20848,30,10169,177400,3.589611452455267
89861,2025-06-15 19:49:02+00:00,3,1230,88,50322,171282,4.90852873782488
89862,2025-06-03 21:19:04+00:00,3,2703,163,42358,99507,4.139636551413807
89863,2025-06-06 19:27:25+00:00,3,15149,128,73185,64614,3.0483247236731614
89864,2025-06-07 12:42:38+00:00,3,1413,24,37062,170188,2.955430976780465
89865,2025-06-10 05:26:11+00:00,3,17563,27,49045,88830,2.9533465570575532
89866,2025-06-01 18:38:51+00:00,3,13879,230,496,83269,4.809416300197838
89867,2025-06-03 09:58:39+00:00,3,15805,114,64126,183423,2.658159431488745
89868,2025-06-06 08:51:16+00:00,3,25499,88,69656,123032,5.039870419364591
89869,2025-06-07 18:44:13+00:00,3,27426,90,19703,127320,2.5900171341906173
89870,2025-06-19 14:13:24+00:00,3,9,18,2939,43305,3.393837027255863
89871,2025-06-15 20:11:37+00:00,3,28139,10,33567,85237,3.68034312309165
89872,2025-06-04 10:38:22+00:00,3,1413,24,65816,179376,3.417726683613366
89873,2025-06-15 07:02:52+00:00,3,33173,262,21146,69335,3.842029633607611
89874,2025-06-16 17:18:15+00:00,3,26131,90,7967,134576,3.7057365711803594
89875,2025-06-04 12:31:48+00:00,3,24632,177,22503,127658,4.145196092379535
89876,2025-06-03 16:37:49+00:00,3,6443,45,32500,56565,3.090132948975475
89877,2025-06-13 16:42:43+00:00,3,19999,339,48602,130987,1.8531680973566984
89878,2025-06-06 15:32:24+00:00,3,10614,145,50336,175681,4.373364224095228
89879,2025-06-12 21:17:37+00:00,3,4827,150,87889,178429,2.7806808921371173
89880,2025-06-12 18:57:56+00:00,3,28298,413,50723,95970,3.8137484361598055
89881,2025-06-08 11:13:41+00:00,3,29657,90,77049,138349,4.06285389513073
89882,2025-06-15 20:21:03+00:00,3,3667,63,92440,152078,3.622739651609391
89883,2025-06-18 11:07:23+00:00,3,15538,348,44913,57110,2.7893229212309465
89884,2025-06-12 12:42:28+00:00,3,1770,99,87174,29292,3.548179572010801
89885,2025-06-10 18:06:07+00:00,3,28629,90,66813,131983,3.391820219849558
89886,2025-06-10 06:11:12+00:00,3,2305,92,4106,95269,3.2991646560970036
89887,2025-06-04 06:12:44+00:00,3,29743,45,65412,138278,3.1497400860333387
89888,2025-06-02 13:40:27+00:00,3,9991,453,60813,175640,2.6034301519721073
89889,2025-06-21 07:29:00+00:00,3,17432,277,39678,50591,3.8019849002192085
89890,2025-06-18 19:30:19+00:00,3,16499,29,8768,112650,7.433672450314188
89891,2025-06-10 16:18:10+00:00,3,29896,136,43183,113881,3.177220149599368
89892,2025-06-11 14:34:39+00:00,3,13161,30,34018,94667,3.168003494494444
89893,2025-06-21 09:11:46+00:00,3,18705,27,50377,9822,2.930126516455997
89894,2025-06-20 10:52:58+00:00,3,6866,6,53009,81278,3.218475744846861
89895,2025-06-01 22:49:39+00:00,3,19132,370,11392,154635,5.757323241584231
89896,2025-06-03 18:01:39+00:00,3,31948,163,24796,82418,5.689548314628376
89897,2025-06-17 08:13:31+00:00,3,24642,453,26045,8032,3.113959654918641
89898,2025-06-07 08:42:51+00:00,3,10626,339,18899,127344,3.4196919642983197
89899,2025-06-17 17:27:11+00:00,3,26996,342,45871,188907,2.0149030205422647
89900,2025-06-18 14:11:59+00:00,3,14250,90,1830,157293,2.731766727719526
89901,2025-06-04 06:30:53+00:00,3,15335,371,64616,91206,4.1420229975388425
89902,2025-06-02 20:43:00+00:00,3,11908,220,62999,40455,3.4901235908565567
89903,2025-06-16 18:27:02+00:00,3,6626,19,50637,127757,3.6098362467734835
89904,2025-06-16 14:05:51+00:00,3,11006,313,3395,145838,3.853970073979529
89905,2025-06-09 17:30:14+00:00,3,2603,30,8940,127789,1.958685340544036
89906,2025-06-16 08:07:59+00:00,3,30426,285,38810,114955,2.8195915758351173
89907,2025-06-03 20:07:10+00:00,3,1413,24,6008,160864,3.1458749319837103
89908,2025-06-11 18:46:40+00:00,3,3407,113,17966,153426,4.606768907351788
89909,2025-06-03 12:02:38+00:00,3,7249,8,41931,41747,4.268577942166303
89910,2025-06-21 15:44:15+00:00,3,4226,122,100870,10943,2.558776498354456
89911,2025-06-04 23:05:11+00:00,3,8142,454,18071,166559,4.802380355275797
89912,2025-06-02 23:05:15+00:00,3,175,46,10611,76296,2.6461747973841225
89913,2025-06-15 14:10:55+00:00,3,7582,271,52718,165105,4.039888376426042
89914,2025-06-17 08:35:07+00:00,3,30255,263,47330,70934,3.7133281345162463
89915,2025-06-07 03:21:18+00:00,3,1801,90,75563,172925,3.695358420211645
89916,2025-06-19 13:05:58+00:00,3,19979,308,92833,174887,4.5592309540466465
89917,2025-06-05 16:20:41+00:00,3,31234,90,21541,131204,3.6187251941907292
89918,2025-06-19 16:48:52+00:00,3,8084,136,98034,162654,3.5536323047059106
89919,2025-06-04 08:13:45+00:00,3,14177,90,35777,32236,2.505525936990736
89920,2025-06-04 18:29:53+00:00,3,2872,277,66445,88349,3.3548043420924447
89921,2025-06-02 12:30:36+00:00,3,32011,25,26220,12449,3.407841924380824
89922,2025-06-13 12:16:08+00:00,3,26116,47,36528,107069,3.8207845249938748
89923,2025-06-05 16:39:36+00:00,3,19233,267,28640,27493,2.0451088625993306
89924,2025-06-18 19:20:49+00:00,3,591,163,24099,64208,2.0347056478384444
89925,2025-06-06 08:54:41+00:00,3,21440,10,30663,78007,5.390440655423842
89926,2025-06-15 11:09:16+00:00,3,7534,2,22844,110453,3.3246762437544124
89927,2025-06-18 10:01:18+00:00,3,10299,46,20869,88213,3.2895206644375325
89928,2025-06-21 14:21:32+00:00,3,32997,27,100178,89419,3.484618989801228
89929,2025-06-03 16:42:09+00:00,3,8080,285,30631,22137,3.6462328793924637
89930,2025-06-02 17:28:24+00:00,3,10087,308,45067,142683,4.877180089045576
89931,2025-06-07 07:01:41+00:00,3,21468,113,76502,188836,3.411807560774171
89932,2025-06-21 08:12:03+00:00,3,2448,77,100166,41055,3.674526947889536
89933,2025-06-11 03:54:31+00:00,3,29388,342,34919,90532,2.997231149677727
89934,2025-06-07 11:49:45+00:00,3,20703,27,78024,136584,4.876646654092939
89935,2025-06-08 06:32:25+00:00,3,8275,10,79269,99388,3.3350575791576103
89936,2025-06-08 12:33:39+00:00,3,13159,30,19824,112046,4.7032945839812905
89937,2025-06-01 13:20:49+00:00,3,20015,338,47532,138221,3.7839623353606284
89938,2025-06-14 07:28:18+00:00,3,9915,250,49346,11238,3.0661907372025525
89939,2025-06-12 18:25:13+00:00,3,3888,114,9345,139051,3.096029994869355
89940,2025-06-08 11:17:07+00:00,3,19914,444,37037,23793,2.4570214462984645
89941,2025-06-07 08:27:23+00:00,3,14070,290,16043,131782,3.307619034702589
89942,2025-06-10 06:14:03+00:00,3,7172,8,31609,16858,4.175002465239555
89943,2025-06-12 09:05:40+00:00,3,19367,110,35692,27178,3.0708397460407966
89944,2025-06-18 20:07:26+00:00,3,6480,285,8349,85997,2.6693093727857793
89945,2025-06-18 07:46:08+00:00,3,2547,145,11973,36745,3.6783239401744194
89946,2025-06-08 08:28:54+00:00,3,19222,13,79761,159951,3.8366526984033693
89947,2025-06-21 17:23:12+00:00,3,4488,177,101029,83543,2.2375130962503307
89948,2025-06-21 14:07:53+00:00,3,23889,10,28929,37732,3.2526973733437115
89949,2025-06-16 15:47:45+00:00,3,9108,206,25675,103536,3.8273361972609523
89950,2025-06-05 21:57:12+00:00,3,6544,11,7812,60529,4.065773605234065
89951,2025-06-17 07:23:14+00:00,3,21552,116,49275,15848,2.150598735996164
89952,2025-06-19 22:28:08+00:00,3,31711,338,28887,50153,2.7376090033437546
89953,2025-06-15 21:34:23+00:00,3,15556,62,87953,111005,4.092342559551428
89954,2025-06-12 11:44:40+00:00,3,27422,90,16032,65760,5.680854970012496
89955,2025-06-09 07:40:45+00:00,3,27100,313,35884,17643,4.319752215189378
89956,2025-06-14 18:39:35+00:00,3,6577,11,59133,79777,3.4901235908565567
89957,2025-06-12 02:59:43+00:00,3,3039,242,5960,51116,2.531313022602156
89958,2025-06-11 03:32:08+00:00,3,17693,424,46851,9196,3.9347624923976356
89959,2025-06-08 17:29:19+00:00,3,312,77,78694,87397,3.0344721018699214
89960,2025-06-08 14:57:39+00:00,3,16552,277,40357,174477,3.9804290380922063
89961,2025-06-01 12:51:16+00:00,3,7273,8,26840,172490,3.892432355663142
89962,2025-06-03 10:10:40+00:00,3,8187,185,853,61848,3.709906821306012
89963,2025-06-17 16:59:06+00:00,3,26630,403,95333,70228,2.3174737054877963
89964,2025-06-15 17:08:22+00:00,3,22597,90,28786,164817,3.958524839079566
89965,2025-06-11 11:43:22+00:00,3,24526,233,40558,19802,3.6114583071453517
89966,2025-06-03 08:28:52+00:00,3,31508,195,48744,151998,3.953548752256644
89967,2025-06-13 07:24:15+00:00,3,5258,123,83228,52666,3.0349529867072724
89968,2025-06-16 08:33:26+00:00,3,22284,455,44568,74985,3.0708397460407966
89969,2025-06-10 20:11:26+00:00,3,9837,280,84690,96221,3.0587070727153796
89970,2025-06-08 15:21:15+00:00,3,32827,285,80957,146982,2.318458442150336
89971,2025-06-01 21:07:28+00:00,3,16443,90,47026,113708,3.546163151912341
89972,2025-06-01 04:55:46+00:00,3,2844,10,34723,58714,3.4849255971928677
89973,2025-06-13 18:18:55+00:00,3,17928,75,5370,166854,3.9328055446106744
89974,2025-06-12 13:24:29+00:00,3,6235,6,42321,175554,3.814410176561146
89975,2025-06-10 22:59:35+00:00,3,14176,90,51659,89569,3.900962058068721
