,show_id,title,cast,release_year,rating,genres,description,popularity,vote_count,vote_average,Action & Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Kids,Mystery,News,Reality,Sci-Fi & Fantasy,Soap,Talk,Unknown,War & Politics,Western,country_China,country_India,country_Japan,country_Other,country_Philippines,country_South Korea,country_Thailand,country_Turkey,country_United Kingdom,country_United States of America,language_ar,language_en,language_es,language_fr,language_hi,language_ja,language_ko,language_tl,language_tr,language_zh,sbert_input
5875,62127,Marvel's Iron Fist,"Finn Jones, Jessica Henwick, Jessica Stroup, Tom Pelphrey, Sacha Dhawan",0.9960493827160494,0.15460424317772223,"['Action & Adventure', 'Drama', 'Sci-Fi & Fantasy']","Danny Rand resurfaces 15 years after being presumed dead. Now, with the power of the Iron Fist, he seeks to reclaim his past and fulfill his destiny.",-0.31471274167242413,3.3957958181260737,0.15460424317772223,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"Title: Marvel's Iron Fist. Genre: Action & Adventure, Drama, Sci-Fi & Fantasy. Description: Danny Rand resurfaces 15 years after being presumed dead. Now, with the power of the Iron Fist, he seeks to reclaim his past and fulfill his destiny."
5876,72519,Altair: A Record of Battles,"Ayumu Murase, Daisuke Hirakawa, Ai Kayano, Daisuke Ono, Hiro Shimono",0.9960493827160494,0.6528673536971475,"['Animation', 'Action & Adventure', 'Drama', 'Sci-Fi & Fantasy']","Tughril Mahmut is a young pasha serving on the Divan of the Türkiye Stratocracy. The clouds of war are gathering over his country due to the threat of an aggressive Empire. With the Divan split between warmongers and the pacifists, Mahmut begins his quest to keep the peace at any cost. As he finds himself deeper and deeper in the politics of the ancient world, new enemies and allies surface. Who will prevail? What will Mahmut do if war proves to be inevitable?",-0.2986584881087648,-0.18989379171178727,0.6528673536971475,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"Title: Altair: A Record of Battles. Genre: Animation, Action & Adventure, Drama, Sci-Fi & Fantasy. Description: Tughril Mahmut is a young pasha serving on the Divan of the Türkiye Stratocracy. The clouds of war are gathering over his country due to the threat of an aggressive Empire. With the Divan split between warmongers and the pacifists, Mahmut begins his quest to keep the peace at any cost. As he finds himself deeper and deeper in the politics of the ancient world, new enemies and allies surface. Who will prevail? What will Mahmut do if war proves to be inevitable?"
5877,71979,Damnation,"Killian Scott, Logan Marshall-Green, Sarah Jones, Chasten Harmon, Christopher Heyerdahl",0.9960493827160494,0.30016825189375423,['Western'],"Seth Davenport is masquerading as a small town Iowa preacher in the hopes of starting a full-blown insurrection against the status quo, unaware that an industrialist tycoon has hired a professional strikebreaker to stop the uprising by any means necessary. An epic saga of the secret history of the 1930’s American heartland, chronicling the mythic conflict and bloody struggle between big money and the downtrodden, God and greed, charlatans, and prophets.",-0.24886488635657059,-0.08835727363385432,0.30016825189375423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"Title: Damnation. Genre: Western. Description: Seth Davenport is masquerading as a small town Iowa preacher in the hopes of starting a full-blown insurrection against the status quo, unaware that an industrialist tycoon has hired a professional strikebreaker to stop the uprising by any means necessary. An epic saga of the secret history of the 1930’s American heartland, chronicling the mythic conflict and bloody struggle between big money and the downtrodden, God and greed, charlatans, and prophets."
5878,72124,Ackley Bridge,"Jo Joyner, Amy-Leigh Hickman, Poppy Lee Friar, Sunetra Sarker, Adil Ray",0.9960493827160494,0.43932602061739373,['Drama'],A new academy school in a Yorkshire mill town merges the lives and cultures of the largely divided white and Asian community,-0.293462388450518,-0.16668544472254546,0.43932602061739373,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,Title: Ackley Bridge. Genre: Drama. Description: A new academy school in a Yorkshire mill town merges the lives and cultures of the largely divided white and Asian community
5879,71888,Growing Up Hip Hop: Atlanta,"Shad Moss, Shaniah Mauldin, Reginae Carter, Ayana Fite, Brandon Barnes",0.9960493827160494,0.6884575758771064,['Reality'],Chronicling the perks and perils of being born into Hip Hop royalty in the city that the New York Times called “Hip Hop’s center of gravity” - Atlanta.,-0.30890948906497995,-0.17538857484351114,0.6884575758771064,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,Title: Growing Up Hip Hop: Atlanta. Genre: Reality. Description: Chronicling the perks and perils of being born into Hip Hop royalty in the city that the New York Times called “Hip Hop’s center of gravity” - Atlanta.
5880,75341,The Many Faces of Ito,"Fumino Kimura, Nozomi Sasaki, Mirai Shida, Elaiza Ikeda, Kaho",0.9960493827160494,0.29696513189755813,"['Drama', 'Mystery']",A jaded rom-com screenwriter in her 30s mines four love-sick women for their stories under the guise of providing them with romantic advice.,-0.2696563449075719,-0.18409170496447683,0.29696513189755813,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"Title: The Many Faces of Ito. Genre: Drama, Mystery. Description: A jaded rom-com screenwriter in her 30s mines four love-sick women for their stories under the guise of providing them with romantic advice."
5881,73292,My Dear Loser,"Puttichai Kasetsin, Esther Supreeleela, Gornpop Janjaroen, Pongkool Suebsung, Paweenut Pangnakorn",0.9960493827160494,0.08342379881780426,['Drama'],"This series is directed by: Kaew Chatkaew Susiwa. Oh is a nerd who is considered the school's biggest loser. He hates the school because he is often bullied and mocked by his peers who call him Mushroom. However, even though he hates the school there is only one person who motivates him to come back every day and that is Peach, the school's prettiest and kindest girl. Can the biggest school's nerd end up dating this idol?",-0.31198761331905006,-0.19569587845909772,0.08342379881780426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,"Title: My Dear Loser. Genre: Drama. Description: This series is directed by: Kaew Chatkaew Susiwa. Oh is a nerd who is considered the school's biggest loser. He hates the school because he is often bullied and mocked by his peers who call him Mushroom. However, even though he hates the school there is only one person who motivates him to come back every day and that is Peach, the school's prettiest and kindest girl. Can the biggest school's nerd end up dating this idol?"
5882,81329,Chronicles of the Sun,"Mélanie Maudran, Moïse Santamaria",0.9965432098765432,0.26137490971759897,['Soap'],Claire is surprised when she gets arrested for the murder of her childhood friend after she returns to Montpellier.,20.622935531643105,-0.030336406160749767,0.26137490971759897,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Title: Chronicles of the Sun. Genre: Soap. Description: Claire is surprised when she gets arrested for the murder of her childhood friend after she returns to Montpellier.
5883,79744,The Rookie,"Nathan Fillion, Melissa O'Neil, Alyssa Diaz, Eric Winter, Mekia Cox",0.9965432098765432,0.8664086867769011,"['Crime', 'Drama', 'Comedy']","Starting over isn’t easy, especially for small-town guy John Nolan who, after a life-altering incident, is pursuing his dream of being an LAPD officer. As the force’s oldest rookie, he’s met with skepticism from some higher-ups who see him as just a walking midlife crisis.",6.6490280091462335,3.120196697628827,0.8664086867769011,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"Title: The Rookie. Genre: Crime, Drama, Comedy. Description: Starting over isn’t easy, especially for small-town guy John Nolan who, after a life-altering incident, is pursuing his dream of being an LAPD officer. As the force’s oldest rookie, he’s met with skepticism from some higher-ups who see him as just a walking midlife crisis."
5884,89491,America Says,John Michael Higgins,0.9965432098765432,-0.5927904226014156,"['Family', 'Reality']","In this family-friendly game show, two teams face off to guess Americans' responses to questions covering a variety of topics.",6.557580891111898,-0.17828961821716635,-0.5927904226014156,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"Title: America Says. Genre: Family, Reality. Description: In this family-friendly game show, two teams face off to guess Americans' responses to questions covering a variety of topics."
5885,78648,Amazing Saturday,"Shin Dong-yup, Park Na-rae, Kim Dong-hyun, Lee Min-ho, Moon Se-yoon",0.9965432098765432,0.22578468753764017,"['Comedy', 'Reality']","This series is directed by: Lee Tae-kyeong, Jin Bo-mi. A group of hungry celebrities listen to poppin’ tunes, from recent hits to all-time-favorites, to correctly dictate a part of the lyrics.

The songs may sound familiar, but the part they must dictate are unclear to the naked ear, as the lyrics are slurred, muffled by strong beats, etc.

If they get the lyrics right, they get to share exquisite regional dishes. But if they get them wrong, a professional eater gobbles it up instead.",5.576668822339516,-0.18554222665130443,0.22578468753764017,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,"Title: Amazing Saturday. Genre: Comedy, Reality. Description: This series is directed by: Lee Tae-kyeong, Jin Bo-mi. A group of hungry celebrities listen to poppin’ tunes, from recent hits to all-time-favorites, to correctly dictate a part of the lyrics.

The songs may sound familiar, but the part they must dictate are unclear to the naked ear, as the lyrics are slurred, muffled by strong beats, etc.

If they get the lyrics right, they get to share exquisite regional dishes. But if they get them wrong, a professional eater gobbles it up instead."
5886,73586,Yellowstone,"Luke Grimes, Kelly Reilly, Wes Bentley, Cole Hauser, Kelsey Asbille",0.9965432098765432,0.7774331313270038,"['Western', 'Drama']","Follow the violent world of the Dutton family, who controls the largest contiguous ranch in the United States. Led by their patriarch John Dutton, the family defends their property against constant attack by land developers, an Indian reservation, and America’s first National Park.",4.611359172377903,3.677197025370631,0.7774331313270038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"Title: Yellowstone. Genre: Western, Drama. Description: Follow the violent world of the Dutton family, who controls the largest contiguous ranch in the United States. Led by their patriarch John Dutton, the family defends their property against constant attack by land developers, an Indian reservation, and America’s first National Park."
5887,77169,Cobra Kai,"William Zabka, Ralph Macchio, Courtney Henggeler, Xolo Mariduena, Tanner Buchanan",0.9965432098765432,0.7596380202370241,"['Action & Adventure', 'Drama', 'Comedy']","This Karate Kid sequel series picks up 30 years after the events of the 1984 All Valley Karate Tournament and finds Johnny Lawrence on the hunt for redemption by reopening the infamous Cobra Kai karate dojo. This reignites his old rivalry with the successful Daniel LaRusso, who has been working to maintain the balance in his life without mentor Mr. Miyagi.",4.220853927273818,9.241398216041356,0.7596380202370241,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"Title: Cobra Kai. Genre: Action & Adventure, Drama, Comedy. Description: This Karate Kid sequel series picks up 30 years after the events of the 1984 All Valley Karate Tournament and finds Johnny Lawrence on the hunt for redemption by reopening the infamous Cobra Kai karate dojo. This reignites his old rivalry with the successful Daniel LaRusso, who has been working to maintain the balance in his life without mentor Mr. Miyagi."
5888,85338,Movie Room,"Byun Young-joo, Ju Sung-chul, Bong Tae-gyu",0.9965432098765432,0.8308184645969423,['Talk'],Movie meets humanities! This talk show/variety show for movie enthusiasts features interesting discussions by a writer and two movie directors where film and humanities intertwine.,3.3183493079640582,-0.19279483508544248,0.8308184645969423,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Title: Movie Room. Genre: Talk. Description: Movie meets humanities! This talk show/variety show for movie enthusiasts features interesting discussions by a writer and two movie directors where film and humanities intertwine.
5889,85015,Tujhse Hai Raabta,"Reem Shaikh, Purva Gokhale, Shagun Pandey, Savita Prabhune",0.9965432098765432,-0.379249089521662,"['Drama', 'Soap', 'Family']",Tale of a bittersweet relationship between stepmother and daughter.,4.123116422289078,-0.19714640014592533,-0.379249089521662,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"Title: Tujhse Hai Raabta. Genre: Drama, Soap, Family. Description: Tale of a bittersweet relationship between stepmother and daughter."
5890,241462,Arendsvlei,"Jolene Martin, Celeste Matthews, Sherman Pharo, Crystal-Donna Roberts, Jody Abrahams",0.9965432098765432,-1.0910535331208409,['Soap'],"Arendsvlei is a South African, Afrikaans-language telenovela based on a concept by Theltom Masimila which revolves around a semi-private high school on the Cape Flats run by the Cupido family, in the fictitious community of Arendsvlei.",3.1623745392824727,-0.19859692183275296,-1.0910535331208409,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Title: Arendsvlei. Genre: Soap. Description: Arendsvlei is a South African, Afrikaans-language telenovela based on a concept by Theltom Masimila which revolves around a semi-private high school on the Cape Flats run by the Cupido family, in the fictitious community of Arendsvlei."
5891,84011,The Heiress,"Beauty Gonzalez, Dimples Romana, Albert Martinez, Francine Diaz, Andrea Brillantes",0.9965432098765432,-0.1657077564419084,"['Drama', 'Soap', 'Family']","The story of Romina, a secretary turned wife of business tycoon, Robert, who married her despite the fact that she was raped and is carrying the child of the assailant. Unknown to Romina, it was Daniela, Robert’s daughter, who had orchestrated her abduction, right before seducing Romina’s fiance, Carlos. With Romina's and Daniela's lives intertwined, their daughters, Cassandra and Margaret, are made to fight as to who among them is the rightful heiress to the Mondragon empire.",3.238600474078792,-0.19279483508544248,-0.1657077564419084,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"Title: The Heiress. Genre: Drama, Soap, Family. Description: The story of Romina, a secretary turned wife of business tycoon, Robert, who married her despite the fact that she was raped and is carrying the child of the assailant. Unknown to Romina, it was Daniela, Robert’s daughter, who had orchestrated her abduction, right before seducing Romina’s fiance, Carlos. With Romina's and Daniela's lives intertwined, their daughters, Cassandra and Margaret, are made to fight as to who among them is the rightful heiress to the Mondragon empire."
5892,89180,Dimension 20,"Brennan Lee Mulligan, Austin Watson, Pam Martinez, Kofi Sarkodie-Mensah, Chelsea Cardona",0.9965432098765432,1.151130464216573,"['Sci-Fi & Fantasy', 'Comedy', 'Reality', 'Action & Adventure']","This series is directed by: Michael Schaubach. Heed the call of adventure and enter Dimension 20 where Game Master Brennan Lee Mulligan, joined by comedians and pro gamers, blends comedy with tabletop RPGs.",2.809435117930468,-0.17974013990399398,1.151130464216573,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"Title: Dimension 20. Genre: Sci-Fi & Fantasy, Comedy, Reality, Action & Adventure. Description: This series is directed by: Michael Schaubach. Heed the call of adventure and enter Dimension 20 where Game Master Brennan Lee Mulligan, joined by comedians and pro gamers, blends comedy with tabletop RPGs."
5893,81978,You Quiz On The Block,"Yoo Jae-suk, Jo Se-ho",0.9965432098765432,0.5816869093372297,"['Talk', 'Comedy']","This series is directed by: Lee Jong-hyuk, Lee Ki-yeon, Min Jeong-won. Yoo Jae-suk and Jo Se-ho who enter ordinary people's everyday lives, chat with them, and give them surprise quizzes! The talk and quiz show program will spotlight these people's lives and aims to gift them a refreshing, different kind of day. Recently they're also inviting celebrities & professionals to the show.",2.277752692301978,-0.18989379171178727,0.5816869093372297,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,"Title: You Quiz On The Block. Genre: Talk, Comedy. Description: This series is directed by: Lee Jong-hyuk, Lee Ki-yeon, Min Jeong-won. Yoo Jae-suk and Jo Se-ho who enter ordinary people's everyday lives, chat with them, and give them surprise quizzes! The talk and quiz show program will spotlight these people's lives and aims to gift them a refreshing, different kind of day. Recently they're also inviting celebrities & professionals to the show."
5894,93764,Γυναίκα Χωρίς Όνομα,"Marianna Toumasatou, Dora Makrygianni, Kostas Kazanas, Evaggelia Moumouri, Thanasis Patriarheas",0.9965432098765432,-0.7351513113212514,['Drama'],"This series is directed by: Viki Manoli, Linos Christodoulou. Two women fight till the end for the life they have stolen from them",2.363728373875524,-0.19859692183275296,-0.7351513113212514,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Title: Γυναίκα Χωρίς Όνομα. Genre: Drama. Description: This series is directed by: Viki Manoli, Linos Christodoulou. Two women fight till the end for the life they have stolen from them"
5895,79667,Baek Jong-won's Alley Restaurant,"Paik Jong-won, Kim Sung-joo",0.9965432098765432,0.33255535407751696,['Reality'],"This series is directed by: 정우진, Seo Ha-yeon. Baek Jong-won, whose sharp business acumen and cooking mastery earned him a nickname 'the chef with golden hand,' is here to revive failing restaurants. Owners who bear Master Baek’s harsh criticism and take his advice will make their business fail proof!",2.322018378249271,-0.19424535677227012,0.33255535407751696,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,"Title: Baek Jong-won's Alley Restaurant. Genre: Reality. Description: This series is directed by: 정우진, Seo Ha-yeon. Baek Jong-won, whose sharp business acumen and cooking mastery earned him a nickname 'the chef with golden hand,' is here to revive failing restaurants. Owners who bear Master Baek’s harsh criticism and take his advice will make their business fail proof!"
5896,79061,Craig of the Creek,"Philip Solomon, Michael Croner, Noël Wells",0.9965432098765432,0.7240477980570652,"['Animation', 'Action & Adventure', 'Family', 'Kids', 'Comedy']","Craig and his friends, Kelsey and JP, venture out into a kid-controlled wilderness in the creek.",3.507180935082439,0.1466272396322191,0.7240477980570652,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"Title: Craig of the Creek. Genre: Animation, Action & Adventure, Family, Kids, Comedy. Description: Craig and his friends, Kelsey and JP, venture out into a kid-controlled wilderness in the creek."
5897,80715,Firing Line with Margaret Hoover,Margaret Hoover,0.9965432098765432,0.5105064649773117,"['Talk', 'War & Politics']","Join author, activist and commentator Margaret Hoover for a public affairs talk show that delivers a civil and engaging contest of ideas among the brightest minds and voices from across the ideological spectrum.",2.5347266480907367,-0.19714640014592533,0.5105064649773117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"Title: Firing Line with Margaret Hoover. Genre: Talk, War & Politics. Description: Join author, activist and commentator Margaret Hoover for a public affairs talk show that delivers a civil and engaging contest of ideas among the brightest minds and voices from across the ideological spectrum."
5898,81927,Nazar,,0.9965432098765432,1.0443597976766958,"['Mystery', 'Sci-Fi & Fantasy']","The Rathods may look like a normal family, but they have been reeling under the evil sight, 'nazar' of a supernatural entity, a Daayan. And once fallen, it never leaves…",1.9156212576958462,-0.19714640014592533,1.0443597976766958,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"Title: Nazar. Genre: Mystery, Sci-Fi & Fantasy. Description: The Rathods may look like a normal family, but they have been reeling under the evil sight, 'nazar' of a supernatural entity, a Daayan. And once fallen, it never leaves…"
5899,74016,The Resident,"Matt Czuchry, Manish Dayal, Malcolm-Jamal Warner, Jessica Lucas, Bruce Greenwood",0.9965432098765432,0.8397160201419321,['Drama'],"A tough, brilliant senior resident guides an idealistic young doctor through his first day, pulling back the curtain on what really happens, both good and bad, in modern-day medicine.",1.9984905753432665,1.591346839712522,0.8397160201419321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"Title: The Resident. Genre: Drama. Description: A tough, brilliant senior resident guides an idealistic young doctor through his first day, pulling back the curtain on what really happens, both good and bad, in modern-day medicine."
5900,75219,9-1-1,"Angela Bassett, Peter Krause, Jennifer Love Hewitt, Oliver Stark, Aisha Hinds",0.9965432098765432,0.7596380202370241,"['Drama', 'Crime', 'Action & Adventure']","Explore the high-pressure experiences of police officers, paramedics and firefighters who are thrust into the most frightening, shocking and heart-stopping situations. These emergency responders must try to balance saving those who are at their most vulnerable with solving the problems in their own lives.",2.1191657539552406,3.5248922482537317,0.7596380202370241,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"Title: 9-1-1. Genre: Drama, Crime, Action & Adventure. Description: Explore the high-pressure experiences of police officers, paramedics and firefighters who are thrust into the most frightening, shocking and heart-stopping situations. These emergency responders must try to balance saving those who are at their most vulnerable with solving the problems in their own lives."
5901,83577,Isla Paraíso,"Paola Volpato, Francisco Melo, Andrés Velasco, Nicolás Oyarzún, Montserrat Ballarin",0.9965432098765432,-0.6283806447813747,"['Soap', 'Comedy', 'Drama']","The tranquility of an island where only men live, will be interrupted by the unexpected arrival of a group of women.",1.8231433916314779,-0.19569587845909772,-0.6283806447813747,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Title: Isla Paraíso. Genre: Soap, Comedy, Drama. Description: The tranquility of an island where only men live, will be interrupted by the unexpected arrival of a group of women."
5902,99989,Taste of Wife,"Lee Hwi-jae, Park Myung-soo",0.9965432098765432,-2.158760198519609,"['Talk', 'Reality']","This series is directed by: 정희성, 신명선. Celebrity couples with varying culinary tastes and approaches to food seek the small joys of everyday living through cooking and eating.",1.9788710631825763,-0.20004744351958056,-2.158760198519609,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,"Title: Taste of Wife. Genre: Talk, Reality. Description: This series is directed by: 정희성, 신명선. Celebrity couples with varying culinary tastes and approaches to food seek the small joys of everyday living through cooking and eating."
5903,76572,Soul Land,"Shen Lei, Zhang Qi, Wei Zhai, Dian Tao, Lu Zhao",0.9965432098765432,0.7952282424169835,"['Animation', 'Drama', 'Sci-Fi & Fantasy', 'Action & Adventure']","This series is directed by: Robin Shen, Hongning Tang. Tang San spent his life in the Tang Outer Sect, dedicated to the creation and mastery of hidden weapons. Once he stole the secret lore of the Inner Sect to reach the pinnacle of his art, his only way out was death. But after throwing himself off the deadly Hell's Peak he was reborn in a different world, the world of Douluo Dalu, a world where every person has a spirit of their own, and those with powerful spirits can practice their spirit power to rise and become Spirit Masters.

The spirit that awakens within Tang San is Blue Silver Grass, a useless spirit. Can he overcome the difficulties to reach the high ranks of Spirit Masters and bring the glory of the Tang Sect into this new world?",1.9022215333054218,-0.13187292423868271,0.7952282424169835,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"Title: Soul Land. Genre: Animation, Drama, Sci-Fi & Fantasy, Action & Adventure. Description: This series is directed by: Robin Shen, Hongning Tang. Tang San spent his life in the Tang Outer Sect, dedicated to the creation and mastery of hidden weapons. Once he stole the secret lore of the Inner Sect to reach the pinnacle of his art, his only way out was death. But after throwing himself off the deadly Hell's Peak he was reborn in a different world, the world of Douluo Dalu, a world where every person has a spirit of their own, and those with powerful spirits can practice their spirit power to rise and become Spirit Masters.

The spirit that awakens within Tang San is Blue Silver Grass, a useless spirit. Can he overcome the difficulties to reach the high ranks of Spirit Masters and bring the glory of the Tang Sect into this new world?"
5904,80587,Big City Greens,"Chris Houghton, Marieve Herington, Bob Joles, Artemis Pebdani, Zeno Robinson",0.9965432098765432,0.43932602061739373,"['Family', 'Animation', 'Comedy']","The offbeat adventures of 10-year-old Cricket Green, a mischievous and optimistic country boy who moves to the big city with his wildly out of place family – older sister Tilly, father Bill and Gramma Alice.",2.621726017776301,-0.11736770737040658,0.43932602061739373,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"Title: Big City Greens. Genre: Family, Animation, Comedy. Description: The offbeat adventures of 10-year-old Cricket Green, a mischievous and optimistic country boy who moves to the big city with his wildly out of place family – older sister Tilly, father Bill and Gramma Alice."
5905,92661,25 Words or Less,Meredith Vieira,0.9965432098765432,0.22578468753764017,"['Family', 'Reality', 'Talk']","Hosted by Meredith Vieira, two teams of celebrities and civilians face off in a fast paced word game with a top prize of $10,000.",2.6142778042716133,-0.19569587845909772,0.22578468753764017,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"Title: 25 Words or Less. Genre: Family, Reality, Talk. Description: Hosted by Meredith Vieira, two teams of celebrities and civilians face off in a fast paced word game with a top prize of $10,000."
5906,74267,Half Blue Sky,"Mei Nagano, Takeru Satoh, Yasuko Matsuyuki, Kenichi Takitoh, Kaisei Kamimura",0.9965432098765432,0.6172771315171884,['Drama'],"This series is directed by: Kenji Tanaka, Shōhei Doi. Suzume is a girl born to a family running a small restaurant in Gifu Prefecture. She loses her hearing in one ear from a disease.  Encouraged by her loving parents and childhood friend, she lives through an eventful life with a tenacious spirit.",1.711151912176628,-0.19134431339861488,0.6172771315171884,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"Title: Half Blue Sky. Genre: Drama. Description: This series is directed by: Kenji Tanaka, Shōhei Doi. Suzume is a girl born to a family running a small restaurant in Gifu Prefecture. She loses her hearing in one ear from a disease.  Encouraged by her loving parents and childhood friend, she lives through an eventful life with a tenacious spirit."
5907,96201,Ishq Subhan Allah,"Eisha Singh, Adnan Khan, Gunn Kansara, Gautam Vig",0.9965432098765432,-1.4469557549204304,"['Drama', 'Soap', 'Family']",A liberal girl and the conflicting views of an orthodox boy reach a stage in which the issue of divorce is raised.,2.480640616186078,-0.19859692183275296,-1.4469557549204304,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"Title: Ishq Subhan Allah. Genre: Drama, Soap, Family. Description: A liberal girl and the conflicting views of an orthodox boy reach a stage in which the issue of divorce is raised."
5908,71715,Good Girls,"Christina Hendricks, Retta, Mae Whitman, Reno Wilson, Manny Montana",0.9965432098765432,0.639343069268763,"['Comedy', 'Drama', 'Crime']","Three ""good girl"" suburban wives and mothers suddenly find themselves in desperate circumstances and decide to stop playing it safe and risk everything to take their power back.",1.3425888922598133,0.7021770456871952,0.639343069268763,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"Title: Good Girls. Genre: Comedy, Drama, Crime. Description: Three ""good girl"" suburban wives and mothers suddenly find themselves in desperate circumstances and decide to stop playing it safe and risk everything to take their power back."
